,7,,7,,0,1,0,,,,,5,,7,,2,0,0
,7,,8,,1,0,1,,,,,7,,8,,1,0,1
,3,,10,,7,0,0,,,,,4,,10,,6,0,0
,9,,8,,1,0,1,,,,,4,,8,,4,0,0
,6,,8,,2,0,0,,,,,6,,8,,2,0,0
,9,,8,,1,0,1,,,,,1,,8,,7,0,0
,3,,10,,7,0,0,,,,,5,,10,,5,0,0
,5,,8,,3,0,0,,,,,5,,8,,3,0,0
,8,,10,,2,0,0,,,,,1,,10,,9,0,0
,6,,10,,4,0,0,,,,,6,,10,,4,0,0
,8,,8,,0,1,0,,,,,6,,8,,2,0,0
,8,,10,,2,0,0,,,,,6,,10,,4,0,0
,7,,9,,2,0,0,,,,,5,,9,,4,0,0
,9,,9,,0,1,0,,,,,4,,9,,5,0,0
,7,,9,,2,0,0,,,,,5,,9,,4,0,0
,6,,9,,3,0,0,,,,,5,,9,,4,0,0
,3,,9,,6,0,0,,,,,3,,9,,6,0,0
,5,,8,,3,0,0,,,,,3,,8,,5,0,0
,8,,8,,0,1,0,,,,,5,,8,,3,0,0
,9,,10,,1,0,1,,,,,4,,10,,6,0,0
,5,,9,,4,0,0,,,,,3,,9,,6,0,0
,8,,10,,2,0,0,,,,,5,,10,,5,0,0
,6,,7,,1,0,1,,,,,5,,7,,2,0,0
,5,,8,,3,0,0,,,,,6,,8,,2,0,0
,8,,9,,1,0,1,,,,,4,,9,,5,0,0
,6,,9,,3,0,0,,,,,6,,9,,3,0,0
,7,,7,,0,1,0,,,,,5,,7,,2,0,0
,7,,8,,1,0,1,,,,,5,,8,,3,0,0
,8,,8,,0,1,0,,,,,5,,8,,3,0,0
,7,,8,,1,0,1,,,,,5,,8,,3,0,0
,6,,9,,3,0,0,,,,,5,,9,,4,0,0
,6,,9,,3,0,0,,,,,6,,9,,3,0,0
,9,,9,,0,1,0,,,,,5,,9,,4,0,0
,7,,8,,1,0,1,,,,,6,,8,,2,0,0
,6,,9,,3,0,0,,,,,6,,9,,3,0,0
,8,,9,,1,0,1,,,,,6,,9,,3,0,0
,5,,9,,4,0,0,,,,,4,,9,,5,0,0
,8,,8,,0,1,0,,,,,6,,8,,2,0,0
,7,,8,,1,0,1,,,,,5,,8,,3,0,0
,8,,8,,0,1,0,,,,,5,,8,,3,0,0
,6,,9,,3,0,0,,,,,6,,9,,3,0,0
,9,,8,,1,0,1,,,,,6,,8,,2,0,0
,7,,9,,2,0,0,,,,,3,,9,,6,0,0
,8,,9,,1,0,1,,,,,6,,9,,3,0,0
,6,,9,,3,0,0,,,,,5,,9,,4,0,0
,5,,8,,3,0,0,,,,,4,,8,,4,0,0
,6,,10,,4,0,0,,,,,3,,10,,7,0,0
,7,,8,,1,0,1,,,,,5,,8,,3,0,0
,6,,6,,0,1,0,,,,,6,,6,,0,1,0
,9,,9,,0,1,0,,,,,6,,9,,3,0,0
,6,,7,,1,0,1,,,,,6,,7,,1,0,1
,1,,8,,7,0,0,,,,,4,,8,,4,0,0
,8,,10,,2,0,0,,,,,4,,10,,6,0,0
,8,,9,,1,0,1,,,,,7,,9,,2,0,0
,6,,9,,3,0,0,,,,,6,,9,,3,0,0
,9,,9,,0,1,0,,,,,4,,9,,5,0,0
,5,,10,,5,0,0,,,,,4,,10,,6,0,0
,6,,7,,1,0,1,,,,,5,,7,,2,0,0
,6,,9,,3,0,0,,,,,6,,9,,3,0,0
,6,,8,,2,0,0,,,,,5,,8,,3,0,0
,6,,7,,1,0,1,,,,,6,,7,,1,0,1
,6,,7,,1,0,1,,,,,5,,7,,2,0,0
,6,,6,,0,1,0,,,,,5,,6,,1,0,1
,8,,8,,0,1,0,,,,,4,,8,,4,0,0
,7,,9,,2,0,0,,,,,7,,9,,2,0,0
,6,,9,,3,0,0,,,,,6,,9,,3,0,0
,6,,9,,3,0,0,,,,,5,,9,,4,0,0
,6,,9,,3,0,0,,,,,5,,9,,4,0,0
,8,,9,,1,0,1,,,,,5,,9,,4,0,0
,9,,10,,1,0,1,,,,,1,,10,,9,0,0
,8,,9,,1,0,1,,,,,4,,9,,5,0,0
,7,,6,,1,0,1,,,,,5,,6,,1,0,1
,8,,9,,1,0,1,,,,,6,,9,,3,0,0
,3,,7,,4,0,0,,,,,3,,7,,4,0,0
,6,,8,,2,0,0,,,,,6,,8,,2,0,0
,6,,9,,3,0,0,,,,,5,,9,,4,0,0
,6,,9,,3,0,0,,,,,6,,9,,3,0,0
,6,,8,,2,0,0,,,,,5,,8,,3,0,0
,5,,10,,5,0,0,,,,,4,,10,,6,0,0
,3,,9,,6,0,0,,,,,4,,9,,5,0,0
,8,,8,,0,1,0,,,,,8,,8,,0,1,0
,4,,6,,2,0,0,,,,,4,,6,,2,0,0
,7,,8,,1,0,1,,,,,5,,8,,3,0,0
,6,,10,,4,0,0,,,,,3,,10,,7,0,0
,5,,6,,1,0,1,,,,,3,,6,,3,0,0
,9,,9,,0,1,0,,,,,4,,9,,5,0,0
,7,,9,,2,0,0,,,,,3,,9,,6,0,0
,6,,9,,3,0,0,,,,,6,,9,,3,0,0
,7,,9,,2,0,0,,,,,3,,9,,6,0,0
,6,,7,,1,0,1,,,,,6,,7,,1,0,1
,6,,8,,2,0,0,,,,,6,,8,,2,0,0
,5,,10,,5,0,0,,,,,4,,10,,6,0,0
,6,,9,,3,0,0,,,,,6,,9,,3,0,0
,3,,10,,7,0,0,,,,,4,,10,,6,0,0
,6,,7,,1,0,1,,,,,5,,7,,2,0,0
,7,,9,,2,0,0,,,,,5,,9,,4,0,0
,7,,8,,1,0,1,,,,,5,,8,,3,0,0
,8,,8,,0,1,0,,,,,6,,8,,2,0,0
,9,,7,,2,0,0,,,,,5,,7,,2,0,0
,6,,8,,2,0,0,,,,,5,,8,,3,0,0
,6,,9,,3,0,0,,,,,1,,9,,8,0,0
,8,,10,,2,0,0,,,,,1,,10,,9,0,0
,6,,9,,3,0,0,,,,,3,,9,,6,0,0
,3,,7,,4,0,0,,,,,3,,7,,4,0,0
,7,,9,,2,0,0,,,,,5,,9,,4,0,0
,4,,9,,5,0,0,,,,,4,,9,,5,0,0
,9,,6,,3,0,0,,,,,4,,6,,2,0,0
,5,,7,,2,0,0,,,,,6,,7,,1,0,1
,5,,9,,4,0,0,,,,,3,,9,,6,0,0
,8,,8,,0,1,0,,,,,6,,8,,2,0,0
,5,,9,,4,0,0,,,,,7,,9,,2,0,0
,6,,10,,4,0,0,,,,,6,,10,,4,0,0
,4,,9,,5,0,0,,,,,6,,9,,3,0,0
,8,,9,,1,0,1,,,,,6,,9,,3,0,0
,3,,10,,7,0,0,,,,,5,,10,,5,0,0
,8,,10,,2,0,0,,,,,6,,10,,4,0,0
,7,,9,,2,0,0,,,,,5,,9,,4,0,0
,5,,10,,5,0,0,,,,,6,,10,,4,0,0
,6,,9,,3,0,0,,,,,6,,9,,3,0,0
,3,,9,,6,0,0,,,,,3,,9,,6,0,0
,3,,7,,4,0,0,,,,,6,,7,,1,0,1
,5,,8,,3,0,0,,,,,3,,8,,5,0,0
,6,,8,,2,0,0,,,,,5,,8,,3,0,0
,6,,9,,3,0,0,,,,,5,,9,,4,0,0
,7,,8,,1,0,1,,,,,5,,8,,3,0,0
,5,,9,,4,0,0,,,,,5,,9,,4,0,0
,8,,8,,0,1,0,,,,,5,,8,,3,0,0
,6,,9,,3,0,0,,,,,5,,9,,4,0,0
,6,,9,,3,0,0,,,,,5,,9,,4,0,0
,8,,9,,1,0,1,,,,,6,,9,,3,0,0
,7,,7,,0,1,0,,,,,5,,7,,2,0,0
,3,,9,,6,0,0,,,,,4,,9,,5,0,0
,5,,8,,3,0,0,,,,,5,,8,,3,0,0
,7,,8,,1,0,1,,,,,5,,8,,3,0,0
,5,,5,,0,1,0,,,,,3,,5,,2,0,0
,9,,10,,1,0,1,,,,,4,,10,,6,0,0
,6,,9,,3,0,0,,,,,5,,9,,4,0,0
,9,,9,,0,1,0,,,,,1,,9,,8,0,0
,6,,7,,1,0,1,,,,,6,,7,,1,0,1
,6,,8,,2,0,0,,,,,5,,8,,3,0,0
,5,,7,,2,0,0,,,,,5,,7,,2,0,0
,4,,8,,4,0,0,,,,,5,,8,,3,0,0
,6,,9,,3,0,0,,,,,5,,9,,4,0,0
,9,,7,,2,0,0,,,,,4,,7,,3,0,0
,,,,,2.318032787,40,74,,,,,,,,,3.540983607,4,26
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,accuracy,accuracy(fuzzy),,,,,,,,,,accuracy,accuracy(fuzzy)
,,,,,,13.1147540983607%,37.3770491803279%,,,,,,,,,,1.31147540983607%,9.83606557377049%
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,accuracy,accuracy(fuzzy),MAE,,,,
,,,,,,,,,,,Group1,1.31147540983607%,9.83606557377049%,1.770491803,,,,
,,,,,,,,,,,Group2,10.4918032786885%,40.327868852459%,1.145901639,,,,
,,,,,,,,,,,Group3,13.1147540983607%,37.3770491803279%,1.159016393,,,,
,,,,,,,,,,,Group4,16.0655737704918%,51.4754098360656%,0.904918033,,,,
